dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
2022-09-14,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,registered,168
2022-09-15,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,registered,169
2022-09-15,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0,registered,101
2022-09-15,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,registered,75
2022-09-15,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,registered,31
2022-09-15,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582,registered,3
2022-09-15,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,registered,15
2022-09-15,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,registered,27
2022-09-15,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,registered,63
2022-09-15,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179,registered,169
2022-09-15,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179,registered,263
2022-09-15,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,registered,323
2022-09-15,3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881,registered,399
2022-09-15,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,registered,419
2022-09-15,3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194,registered,377
2022-09-15,3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284,registered,390
2022-09-15,3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836,registered,342
2022-09-15,3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239,registered,433
2022-09-15,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,registered,434
2022-09-15,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,registered,382
2022-09-15,3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642,registered,309
2022-09-15,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,registered,241
2022-09-15,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,registered,210
2022-09-15,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0,registered,197
2022-09-15,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0,registered,182
2022-09-16,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0,registered,123
2022-09-16,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0,registered,82
2022-09-16,3,1,9,2,0,0,0,1,0.52,0.5,0.63,0,registered,62
2022-09-16,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0,registered,38
2022-09-16,3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0,registered,6
2022-09-16,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0,registered,10
2022-09-16,3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0,registered,26
2022-09-16,3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,registered,43
2022-09-16,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,registered,94
2022-09-16,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,registered,226
2022-09-16,3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,registered,330
2022-09-16,3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,registered,376
2022-09-16,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,registered,468
2022-09-16,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,registered,454
2022-09-16,3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,registered,410
2022-09-16,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,registered,342
2022-09-16,3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,registered,402
2022-09-16,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0,registered,393
2022-09-16,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,registered,361
2022-09-16,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,registered,312
2022-09-16,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,registered,267
2022-09-16,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,registered,148
2022-09-16,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,registered,109
2022-09-16,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,registered,85
2022-09-17,3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,registered,31
2022-09-17,3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896,registered,12
2022-09-17,3,1,9,2,0,1,1,1,0.52,0.5,0.72,0,registered,8
2022-09-17,3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,registered,7
2022-09-17,3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0,registered,9
2022-09-17,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,registered,44
2022-09-17,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0,registered,157
2022-09-17,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0,registered,474
2022-09-17,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,registered,647
2022-09-17,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,registered,265
2022-09-17,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,registered,129
2022-09-17,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,registered,191
2022-09-17,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,registered,233
2022-09-17,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,registered,231
2022-09-17,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,registered,203
2022-09-17,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,registered,256
2022-09-17,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,registered,379
2022-09-17,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,registered,740
2022-09-17,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,registered,708
2022-09-17,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,registered,435
2022-09-17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,registered,308
2022-09-17,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,registered,205
2022-09-17,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,registered,109
2022-09-17,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,registered,66
2022-09-18,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,registered,11
2022-09-18,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,registered,5
2022-09-18,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,registered,4
2022-09-18,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,registered,6
2022-09-18,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,registered,5
2022-09-18,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,registered,45
2022-09-18,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,registered,163
2022-09-18,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,registered,343
2022-09-18,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,registered,640
2022-09-18,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,registered,266
2022-09-18,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,registered,130
2022-09-18,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,registered,115
2022-09-18,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,registered,72
2022-09-18,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,registered,97
2022-09-18,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,registered,116
2022-09-18,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,registered,35
2022-09-18,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,registered,122
2022-09-18,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,registered,302
2022-09-18,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,registered,262
2022-09-18,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,registered,302
2022-09-18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,registered,271
2022-09-18,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,registered,186
2022-09-18,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,registered,137
2022-09-18,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,registered,67
2022-09-19,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,registered,23
2022-09-19,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,registered,12
2022-09-19,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,registered,3
2022-09-19,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,registered,4
2022-09-19,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,registered,10
2022-09-19,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,registered,54
2022-09-19,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,registered,166
2022-09-19,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,registered,529
2022-09-19,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,registered,758
2022-09-19,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,registered,336
2022-09-19,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,registered,169
2022-09-19,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,registered,203
2022-09-19,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,registered,260
2022-09-19,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,registered,234
2022-09-19,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,registered,227
2022-09-19,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0,registered,254
2022-09-19,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0,registered,397
2022-09-19,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,registered,812
2022-09-19,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,registered,807
2022-09-19,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,registered,539
2022-09-19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,registered,378
2022-09-19,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,registered,324
2022-09-19,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,registered,198
2022-09-19,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,registered,106
2022-09-20,3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0,registered,46
2022-09-20,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,registered,14
2022-09-20,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,registered,9
2022-09-20,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0,registered,6
2022-09-20,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,registered,6
2022-09-20,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,registered,52
2022-09-20,3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0,registered,161
2022-09-20,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,registered,514
2022-09-20,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,registered,746
2022-09-20,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,registered,330
2022-09-20,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,registered,157
2022-09-20,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0,registered,206
2022-09-20,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,registered,233
2022-09-20,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,registered,268
2022-09-20,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,registered,222
2022-09-20,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,registered,231
2022-09-20,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,registered,385
2022-09-20,3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,registered,885
2022-09-20,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,registered,781
2022-09-20,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,registered,534
2022-09-20,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,registered,360
2022-09-20,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,registered,246
2022-09-20,3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,registered,252
2022-09-20,3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,registered,137
2022-09-21,3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0,registered,53
2022-09-21,3,1,9,1,0,5,1,1,0.52,0.5,0.72,0,registered,38
2022-09-21,3,1,9,2,0,5,1,1,0.52,0.5,0.72,0,registered,8
2022-09-21,3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,registered,11
2022-09-21,3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0,registered,9
2022-09-21,3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0,registered,47
2022-09-21,3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,registered,146
2022-09-21,3,1,9,7,0,5,1,1,0.52,0.5,0.77,0,registered,468
2022-09-21,3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,registered,726
2022-09-21,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,registered,348
2022-09-21,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,registered,181
2022-09-21,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,registered,242
2022-09-21,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,registered,305
2022-09-21,3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,registered,316
2022-09-21,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,registered,299
2022-09-21,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,registered,333
2022-09-21,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,registered,464
2022-09-21,3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,registered,739
2022-09-21,3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,registered,699
2022-09-21,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,registered,493
2022-09-21,3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,registered,315
2022-09-21,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,registered,266
2022-09-21,3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,registered,248
2022-09-21,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,registered,163
2022-09-22,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,registered,140
2022-09-22,3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,registered,106
2022-09-22,3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,registered,73
2022-09-22,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,registered,39
2022-09-22,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,registered,10
2022-09-22,3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,registered,15
2022-09-22,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,registered,35
2022-09-22,3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,registered,70
2022-09-22,3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,registered,197
2022-09-22,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,registered,289
2022-09-22,3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,registered,350
2022-09-22,3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,registered,437
2022-09-22,3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,registered,460
2022-09-22,3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,registered,434
2022-09-22,3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,registered,404
2022-09-22,3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,registered,443
2022-09-22,3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,registered,427
2022-09-22,3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,registered,451
2022-09-22,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,registered,427
2022-09-22,3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,registered,308
2022-09-22,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,registered,249
2022-09-22,3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,registered,202
2022-09-22,3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.194,registered,180
2022-09-22,3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194,registered,137
2022-09-23,4,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537,registered,146
2022-09-23,4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,registered,119
2022-09-23,4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,registered,77
2022-09-23,4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,registered,41
2022-09-23,4,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,registered,9
2022-09-23,4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,registered,5
2022-09-23,4,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537,registered,11
2022-09-23,4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,registered,48
2022-09-23,4,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,registered,137
2022-09-23,4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,registered,205
2022-09-23,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,registered,351
2022-09-23,4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,registered,384
2022-09-23,4,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045,registered,526
2022-09-23,4,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642,registered,445
2022-09-23,4,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194,registered,400
2022-09-23,4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,registered,375
2022-09-23,4,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,registered,437
2022-09-23,4,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,registered,496
2022-09-23,4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,registered,405
2022-09-23,4,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,registered,331
2022-09-23,4,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,registered,192
2022-09-23,4,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,registered,145
2022-09-23,4,1,9,22,0,0,0,1,0.52,0.5,0.48,0,registered,98
2022-09-23,4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,registered,70
2022-09-24,4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194,registered,54
2022-09-24,4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,registered,12
2022-09-24,4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,registered,8
2022-09-24,4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,registered,5
2022-09-24,4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,registered,8
2022-09-24,4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0,registered,35
2022-09-24,4,1,9,6,0,1,1,1,0.46,0.4545,0.59,0,registered,162
2022-09-24,4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,registered,513
2022-09-24,4,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,registered,719
2022-09-24,4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,registered,286
2022-09-24,4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,registered,146
2022-09-24,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,registered,167
2022-09-24,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,registered,265
2022-09-24,4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,registered,248
2022-09-24,4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0,registered,226
2022-09-24,4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0,registered,216
2022-09-24,4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,registered,417
2022-09-24,4,1,9,17,0,1,1,1,0.58,0.5455,0.3,0,registered,809
2022-09-24,4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,registered,758
2022-09-24,4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,registered,534
2022-09-24,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,registered,380
2022-09-24,4,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,registered,230
2022-09-24,4,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,registered,154
2022-09-24,4,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,registered,83
2022-09-25,4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,registered,56
2022-09-25,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,registered,11
2022-09-25,4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,registered,9
2022-09-25,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,registered,3
2022-09-25,4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,registered,7
2022-09-25,4,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,registered,46
2022-09-25,4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,registered,189
2022-09-25,4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,registered,539
2022-09-25,4,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,registered,764
2022-09-25,4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,registered,381
2022-09-25,4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,registered,125
2022-09-25,4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,registered,155
2022-09-25,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,registered,233
2022-09-25,4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,registered,257
2022-09-25,4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,registered,213
2022-09-25,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,registered,247
2022-09-25,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,registered,436
2022-09-25,4,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,registered,860
2022-09-25,4,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,registered,758
2022-09-25,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,registered,490
2022-09-25,4,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,registered,388
2022-09-25,4,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985,registered,263
2022-09-25,4,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,registered,174
2022-09-25,4,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,registered,89
2022-09-26,4,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,registered,34
2022-09-26,4,1,9,1,0,3,1,1,0.58,0.5455,0.64,0.3284,registered,19
2022-09-26,4,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,registered,15
2022-09-26,4,1,9,3,0,3,1,2,0.58,0.5455,0.64,0.2836,registered,6
2022-09-26,4,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,registered,12
2022-09-26,4,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,registered,35
2022-09-26,4,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.194,registered,179
2022-09-26,4,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,registered,523
2022-09-26,4,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,registered,808
2022-09-26,4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,registered,307
2022-09-26,4,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,registered,156
2022-09-26,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,registered,181
2022-09-26,4,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,registered,260
2022-09-26,4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,registered,273
2022-09-26,4,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,registered,217
2022-09-26,4,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,registered,231
2022-09-26,4,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,registered,397
2022-09-26,4,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,registered,876
2022-09-26,4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,registered,815
2022-09-26,4,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,registered,589
2022-09-26,4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,registered,389
2022-09-26,4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194,registered,328
2022-09-26,4,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194,registered,194
2022-09-26,4,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,registered,102
2022-09-27,4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,registered,60
2022-09-27,4,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896,registered,16
2022-09-27,4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,registered,13
2022-09-27,4,1,9,3,0,4,1,1,0.6,0.5758,0.78,0,registered,7
2022-09-27,4,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,registered,6
2022-09-27,4,1,9,5,0,4,1,1,0.58,0.5455,0.83,0,registered,64
2022-09-27,4,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896,registered,164
2022-09-27,4,1,9,7,0,4,1,1,0.6,0.5758,0.78,0,registered,546
2022-09-27,4,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896,registered,774
2022-09-27,4,1,9,9,0,4,1,1,0.66,0.6212,0.65,0,registered,305
2022-09-27,4,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,registered,168
2022-09-27,4,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,registered,227
2022-09-27,4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,registered,272
2022-09-27,4,1,9,13,0,4,1,2,0.74,0.6667,0.48,0,registered,265
2022-09-27,4,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,registered,214
2022-09-27,4,1,9,15,0,4,1,2,0.76,0.6818,0.45,0,registered,255
2022-09-27,4,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,registered,399
